order_id,customer_id,rep_id,order_date,status,channel,discount_pct,shipping_cost,region_id
1732,358,7,2022-09-18,Shipped,Phone,10.0,24.28,2
1733,363,19,2023-05-01,Processing,In-Store,10.0,11.74,1
1734,161,17,2022-07-15,Delivered,Online,10.0,8.04,5
1735,252,15,2023-06-29,Pending,In-Store,5.0,19.44,3
1736,365,5,2024-01-16,Pending,In-Store,0.0,5.58,1
1737,168,12,2024-09-15,Cancelled,Online,20.0,6.82,3
1738,249,11,2023-02-14,Processing,Phone,10.0,3.01,1
1739,377,29,2023-02-04,Cancelled,Phone,0.0,6.21,4
1740,217,23,2022-01-23,Shipped,In-Store,0.0,3.6,1
1741,15,21,2024-05-13,Pending,In-Store,5.0,19.39,2
1742,229,21,2024-02-22,Cancelled,Online,10.0,11.1,3
1743,56,30,2023-07-15,Delivered,In-Store,0.0,17.66,4
1744,146,6,2022-09-21,Shipped,Online,0.0,1.31,3
1745,283,16,2024-01-26,Processing,In-Store,20.0,18.01,5
1746,14,21,2024-06-08,Shipped,In-Store,0.0,8.17,1
1747,330,10,2023-10-26,Cancelled,Phone,0.0,22.08,1
1748,371,23,2022-09-28,Delivered,Online,0.0,3.5,1
1749,268,6,2023-04-27,Pending,In-Store,0.0,8.45,4
1750,176,25,2022-05-23,Delivered,In-Store,10.0,1.55,4
1751,329,26,2024-03-21,Processing,Phone,20.0,2.24,2
1752,230,6,2022-08-25,Shipped,Online,0.0,1.41,5
1753,13,2,2023-04-07,Delivered,Online,0.0,5.48,2
1754,487,5,2022-10-09,Cancelled,In-Store,0.0,9.69,4
1755,10,17,2023-08-17,Delivered,Online,15.0,17.87,4
1756,282,3,2022-03-24,Processing,Phone,0.0,5.22,5
1757,252,1,2023-12-17,Pending,Phone,0.0,12.73,2
1758,204,7,2022-11-08,Cancelled,Online,15.0,18.61,3
1759,137,18,2024-02-06,Cancelled,In-Store,0.0,20.87,5
1760,132,11,2023-02-05,Shipped,In-Store,5.0,2.98,3
1761,232,1,2024-07-01,Cancelled,Phone,15.0,12.8,4
1762,105,6,2022-08-19,Pending,In-Store,20.0,2.67,2
1763,103,25,2023-09-04,Processing,Phone,20.0,7.58,4
1764,28,21,2023-04-16,Cancelled,In-Store,0.0,12.78,3
1765,7,7,2023-01-06,Shipped,Online,5.0,23.67,4
1766,369,11,2024-07-26,Delivered,Phone,20.0,4.13,4
1767,246,18,2023-08-08,Processing,Online,10.0,2.68,1
1768,437,1,2022-04-13,Pending,In-Store,0.0,7.59,4
1769,374,19,2022-11-23,Pending,Online,0.0,5.38,2
1770,498,14,2024-02-03,Pending,In-Store,5.0,16.34,3
1771,395,2,2022-09-03,Shipped,Online,0.0,11.42,2
1772,62,30,2022-03-04,Delivered,Online,0.0,2.81,2
1773,234,28,2023-07-14,Shipped,Online,15.0,14.08,1
1774,375,23,2022-11-10,Processing,Online,5.0,16.95,1
1775,20,16,2024-06-04,Delivered,In-Store,0.0,24.32,5
1776,460,2,2022-05-10,Shipped,Phone,0.0,17.97,2
1777,411,9,2022-02-19,Shipped,Online,0.0,17.24,1
1778,333,2,2024-06-10,Cancelled,Phone,5.0,19.8,1
1779,147,12,2022-07-01,Cancelled,In-Store,5.0,20.52,5
1780,84,12,2024-01-31,Cancelled,Phone,0.0,8.02,3
1781,209,6,2024-04-02,Shipped,In-Store,0.0,19.18,2
1782,417,22,2024-10-09,Cancelled,In-Store,0.0,24.03,1
1783,309,9,2022-10-09,Shipped,In-Store,15.0,11.66,5
1784,442,22,2022-12-03,Pending,In-Store,10.0,22.96,2
1785,307,11,2022-11-23,Cancelled,Online,20.0,19.81,4
1786,42,27,2024-05-08,Pending,Phone,10.0,1.05,1
1787,295,1,2023-06-06,Cancelled,Phone,0.0,18.49,3
1788,251,4,2023-10-29,Shipped,Phone,5.0,13.08,4
1789,113,19,2023-12-21,Delivered,Phone,20.0,24.7,2
1790,328,21,2024-07-18,Processing,Phone,20.0,4.71,1
1791,458,26,2024-10-30,Pending,In-Store,0.0,22.9,3
1792,124,25,2024-04-11,Shipped,Online,10.0,15.96,2
1793,13,1,2022-03-05,Shipped,Online,0.0,4.64,1
1794,35,9,2024-07-15,Pending,In-Store,0.0,16.54,1
1795,358,20,2023-09-07,Shipped,In-Store,0.0,5.21,4
1796,318,19,2024-09-06,Cancelled,Phone,0.0,16.98,1
1797,256,11,2023-12-21,Pending,In-Store,15.0,11.84,4
1798,386,18,2022-07-20,Delivered,Phone,10.0,15.51,3
1799,486,22,2024-10-01,Pending,In-Store,0.0,24.07,1
1800,244,9,2022-07-08,Pending,Online,15.0,20.77,1
1801,233,13,2023-11-22,Processing,Phone,5.0,0.86,3
1802,283,25,2024-07-13,Processing,Phone,5.0,2.37,2
1803,304,28,2022-02-27,Cancelled,In-Store,0.0,12.55,4
1804,141,23,2024-03-05,Cancelled,Phone,15.0,1.22,5
1805,61,23,2024-11-24,Delivered,Online,5.0,7.33,2
1806,21,10,2023-11-10,Delivered,Online,15.0,3.87,1
1807,102,16,2024-09-22,Processing,Online,5.0,19.39,2
1808,396,13,2022-03-31,Shipped,Online,0.0,8.5,5
1809,433,16,2023-04-14,Delivered,Phone,0.0,2.54,2
1810,68,24,2022-02-18,Delivered,In-Store,0.0,19.86,4
1811,11,23,2024-12-11,Shipped,Phone,10.0,2.66,4
1812,18,9,2024-06-12,Cancelled,Phone,5.0,1.67,1
1813,135,29,2024-01-03,Delivered,In-Store,10.0,22.98,2
1814,62,1,2022-11-28,Pending,Phone,0.0,16.62,4
1815,338,18,2024-02-04,Cancelled,In-Store,5.0,1.67,2
1816,299,14,2022-08-26,Cancelled,Online,0.0,5.06,3
1817,69,24,2024-03-11,Pending,In-Store,0.0,12.75,1
1818,58,17,2023-06-29,Cancelled,Phone,0.0,7.58,2
1819,164,30,2023-05-15,Delivered,Online,0.0,16.6,4
1820,246,7,2022-07-22,Processing,In-Store,10.0,15.83,5
1821,440,26,2022-05-26,Processing,Phone,0.0,21.45,2
1822,441,25,2022-05-20,Delivered,Phone,0.0,14.15,2
1823,321,25,2024-04-26,Shipped,Online,20.0,6.56,1
1824,386,14,2022-03-29,Shipped,In-Store,0.0,4.82,3
1825,201,15,2023-04-06,Processing,In-Store,10.0,23.73,5
1826,456,14,2022-11-19,Processing,Phone,10.0,7.19,1
1827,222,20,2022-03-05,Delivered,Online,10.0,2.12,2
1828,396,21,2022-03-23,Shipped,In-Store,5.0,7.02,3
1829,156,27,2023-11-01,Shipped,In-Store,10.0,12.19,5
1830,356,18,2022-10-09,Delivered,In-Store,0.0,17.29,3
1831,273,17,2022-05-09,Shipped,Phone,0.0,23.35,3
1832,305,17,2023-04-12,Shipped,In-Store,0.0,14.15,3
1833,498,10,2023-01-28,Shipped,Phone,15.0,10.29,3
1834,307,14,2023-01-21,Cancelled,Online,20.0,19.25,3
1835,98,22,2024-01-11,Cancelled,Phone,0.0,5.11,4
1836,298,17,2022-12-22,Pending,Phone,15.0,21.9,2
1837,106,20,2023-11-22,Processing,Phone,20.0,12.42,2
1838,201,16,2023-07-09,Cancelled,In-Store,10.0,8.53,3
1839,311,3,2023-06-02,Pending,In-Store,20.0,13.77,4
1840,2,3,2023-01-22,Shipped,In-Store,5.0,23.37,5
1841,299,27,2023-07-22,Cancelled,Phone,5.0,4.98,1
1842,219,21,2024-09-29,Cancelled,Online,5.0,10.93,3
1843,62,5,2023-01-06,Pending,In-Store,20.0,20.03,1
1844,22,28,2022-05-24,Shipped,Online,10.0,13.38,2
1845,402,4,2024-05-16,Processing,Online,15.0,14.16,1
1846,58,11,2023-07-22,Shipped,In-Store,0.0,5.76,5
1847,310,19,2023-07-01,Cancelled,In-Store,20.0,5.91,1
1848,284,19,2023-10-11,Processing,Online,20.0,24.16,4
1849,105,18,2022-02-05,Processing,Online,10.0,18.51,3
1850,415,16,2022-09-13,Pending,Online,20.0,10.16,2
1851,236,20,2022-12-06,Processing,Online,0.0,2.68,2
1852,344,10,2024-06-10,Cancelled,Phone,20.0,9.67,2
1853,119,4,2022-06-17,Delivered,Phone,5.0,11.06,4
1854,436,20,2024-02-18,Pending,Phone,20.0,6.79,4
1855,224,26,2024-12-09,Shipped,In-Store,0.0,12.48,5
1856,199,27,2024-06-24,Cancelled,Online,0.0,3.61,1
1857,308,27,2024-02-13,Processing,In-Store,0.0,5.45,3
1858,208,9,2023-05-25,Shipped,Online,5.0,15.01,4
1859,492,1,2023-05-15,Pending,In-Store,15.0,20.0,4
1860,293,12,2024-01-07,Delivered,Online,5.0,10.91,4
1861,466,14,2022-07-03,Delivered,In-Store,0.0,5.71,3
1862,467,9,2024-09-07,Processing,Online,0.0,21.34,5
1863,307,17,2023-02-05,Pending,In-Store,0.0,1.2,2
1864,47,23,2022-11-22,Pending,Phone,15.0,13.82,3
1865,41,17,2023-06-07,Delivered,Online,0.0,3.54,4
1866,143,28,2023-01-16,Processing,In-Store,0.0,4.17,1
1867,119,28,2022-07-08,Cancelled,Online,10.0,16.37,2
1868,148,18,2024-08-21,Delivered,Online,0.0,0.43,2
1869,309,23,2022-06-07,Pending,Online,0.0,20.43,2
1870,274,4,2024-08-05,Cancelled,In-Store,15.0,4.47,5
1871,478,6,2023-05-19,Pending,In-Store,20.0,4.29,3
1872,263,27,2022-02-12,Cancelled,Phone,0.0,9.85,2
1873,25,16,2022-11-16,Processing,Online,20.0,15.22,3
1874,294,26,2023-07-26,Delivered,Online,5.0,4.38,1
1875,366,8,2022-11-28,Cancelled,Online,0.0,24.57,2
1876,1,10,2024-08-01,Cancelled,In-Store,15.0,18.86,5
1877,278,24,2024-04-07,Cancelled,In-Store,15.0,23.58,3
1878,403,20,2024-04-09,Shipped,Phone,5.0,4.17,4
1879,65,26,2022-03-16,Processing,Online,10.0,24.87,3
1880,60,20,2024-04-24,Delivered,In-Store,0.0,9.34,3
1881,250,7,2022-02-02,Processing,In-Store,20.0,15.96,2
1882,231,28,2022-10-14,Shipped,In-Store,0.0,3.56,2
1883,463,15,2023-06-02,Delivered,In-Store,5.0,17.82,3
1884,452,7,2024-08-06,Processing,In-Store,0.0,6.13,2
1885,460,21,2022-07-27,Shipped,In-Store,0.0,8.76,4
1886,455,21,2024-06-06,Pending,Phone,0.0,8.87,5
1887,283,16,2022-03-24,Delivered,Online,0.0,8.29,3
1888,473,17,2022-12-06,Pending,Online,0.0,18.61,5
1889,139,2,2022-02-20,Cancelled,Online,15.0,13.03,1
1890,230,13,2023-11-16,Cancelled,In-Store,0.0,15.54,3
1891,189,2,2024-11-24,Cancelled,Online,5.0,18.96,4
1892,391,17,2022-03-16,Cancelled,Phone,15.0,14.16,1
1893,496,5,2024-02-13,Shipped,Phone,15.0,11.0,3
1894,74,5,2023-02-07,Pending,Phone,5.0,6.89,2
1895,22,2,2023-09-13,Pending,Online,0.0,10.46,2
1896,214,26,2022-11-07,Delivered,Phone,10.0,6.38,2
1897,1,3,2022-12-01,Pending,In-Store,15.0,12.07,1
1898,113,15,2022-12-06,Delivered,Online,0.0,16.74,3
1899,316,24,2024-02-02,Delivered,In-Store,10.0,13.96,3
1900,324,22,2023-10-31,Cancelled,Online,15.0,17.05,5
1901,267,22,2023-07-26,Cancelled,Online,0.0,20.37,4
1902,248,9,2023-11-04,Cancelled,In-Store,5.0,24.32,4
1903,27,19,2023-09-08,Shipped,Online,20.0,3.7,2
1904,433,26,2023-03-25,Processing,In-Store,0.0,23.15,5
1905,259,12,2024-04-25,Delivered,In-Store,10.0,8.28,1
1906,125,6,2024-09-12,Pending,In-Store,0.0,10.89,4
1907,79,14,2024-08-27,Pending,In-Store,0.0,2.96,2
1908,250,29,2024-10-04,Delivered,Phone,0.0,10.13,2
1909,147,8,2022-12-04,Shipped,Online,10.0,8.18,4
1910,437,3,2022-07-26,Pending,Online,20.0,18.44,2
1911,277,14,2024-10-05,Pending,Phone,15.0,3.8,1
1912,2,16,2022-12-30,Pending,Online,0.0,24.59,3
1913,348,22,2024-01-02,Cancelled,Online,0.0,4.13,3
1914,170,4,2022-03-21,Cancelled,Online,0.0,15.36,2
1915,405,6,2024-03-11,Delivered,Online,0.0,14.83,5
1916,429,17,2022-05-27,Cancelled,In-Store,0.0,1.62,5
1917,437,9,2022-11-19,Cancelled,Online,5.0,15.16,3
1918,17,13,2023-11-25,Processing,Phone,5.0,20.26,3
1919,488,17,2023-09-20,Shipped,Phone,15.0,20.37,4
1920,414,30,2023-04-27,Shipped,Phone,0.0,5.26,4
1921,77,23,2022-11-14,Pending,Online,0.0,14.69,1
1922,76,4,2024-07-08,Processing,Online,15.0,1.84,3
1923,353,11,2023-05-05,Delivered,In-Store,5.0,3.07,5
1924,374,19,2023-09-12,Processing,In-Store,15.0,0.85,2
1925,201,7,2023-12-08,Pending,Online,0.0,21.03,3
1926,200,6,2024-10-16,Delivered,Phone,5.0,19.59,3
1927,231,5,2023-11-01,Delivered,Phone,0.0,23.95,5
1928,445,23,2023-01-12,Pending,Online,0.0,10.4,4
1929,449,11,2022-10-31,Pending,Online,0.0,12.82,4
1930,491,9,2023-02-19,Processing,In-Store,0.0,19.27,3
1931,365,11,2024-02-03,Shipped,Online,0.0,12.07,5
1932,104,7,2022-10-30,Shipped,Phone,15.0,21.44,5
1933,141,17,2024-03-11,Cancelled,Phone,10.0,23.16,2
1934,223,25,2022-03-22,Delivered,Phone,10.0,13.68,5
1935,387,15,2022-04-02,Shipped,In-Store,0.0,10.18,1
1936,243,27,2024-05-04,Delivered,Phone,10.0,5.77,3
1937,428,19,2023-04-02,Delivered,In-Store,0.0,22.29,1
1938,419,8,2023-06-05,Delivered,In-Store,0.0,13.27,1
1939,114,27,2024-07-09,Processing,In-Store,0.0,10.75,1
1940,411,26,2023-07-15,Cancelled,Phone,5.0,0.41,3
1941,394,20,2022-04-15,Delivered,Phone,0.0,13.35,5
1942,148,25,2022-08-26,Processing,In-Store,10.0,18.14,2
1943,280,21,2023-02-15,Pending,Phone,5.0,1.99,2
1944,485,16,2022-02-12,Pending,Online,15.0,18.28,2
1945,337,10,2023-06-11,Delivered,Online,5.0,5.1,2
1946,186,4,2023-08-15,Shipped,Phone,15.0,13.72,1
1947,40,5,2022-09-06,Pending,Online,0.0,19.47,3
1948,495,6,2022-08-21,Delivered,In-Store,0.0,12.51,5
1949,239,17,2022-09-08,Delivered,Phone,10.0,6.96,1
1950,183,26,2022-07-08,Shipped,Online,5.0,20.17,5
1951,484,9,2022-02-07,Cancelled,Online,0.0,4.06,3
1952,83,17,2024-12-31,Processing,In-Store,20.0,15.79,1
1953,175,28,2024-03-08,Delivered,Online,20.0,12.81,4
1954,109,6,2023-01-25,Cancelled,Phone,5.0,19.34,1
1955,500,24,2023-04-10,Delivered,Phone,20.0,11.45,3
1956,329,12,2023-02-12,Pending,Online,5.0,4.7,5
1957,182,1,2024-02-02,Shipped,In-Store,15.0,20.94,3
1958,442,15,2022-06-24,Processing,Online,10.0,13.01,1
1959,304,5,2024-08-27,Delivered,Phone,10.0,18.15,3
1960,62,20,2022-03-08,Shipped,Online,0.0,13.43,4
1961,151,2,2022-08-07,Pending,In-Store,15.0,24.1,2
1962,357,9,2024-02-17,Processing,In-Store,0.0,21.24,1
1963,500,17,2024-01-16,Pending,In-Store,0.0,18.47,4
1964,12,1,2023-08-07,Shipped,Online,15.0,2.33,2
1965,477,17,2022-07-25,Shipped,Online,0.0,24.37,3
1966,163,29,2022-09-11,Processing,Phone,0.0,14.56,1
1967,119,2,2023-07-21,Shipped,Phone,20.0,13.53,1
1968,416,23,2023-09-01,Cancelled,Phone,0.0,2.51,4
1969,386,30,2022-03-25,Shipped,In-Store,0.0,16.45,3
1970,380,2,2022-10-08,Pending,Online,10.0,0.1,4
1971,22,16,2024-01-10,Delivered,Phone,0.0,6.61,5
1972,482,18,2023-05-23,Pending,In-Store,0.0,4.63,5
1973,359,28,2022-08-01,Pending,In-Store,0.0,18.22,2
1974,87,24,2024-11-09,Processing,In-Store,0.0,17.04,3
1975,296,26,2023-01-20,Delivered,Phone,0.0,1.48,2
1976,314,22,2024-03-06,Processing,Phone,0.0,8.61,4
1977,499,19,2024-04-22,Cancelled,In-Store,0.0,6.23,1
1978,362,14,2023-06-07,Cancelled,In-Store,0.0,24.45,4
1979,303,7,2023-06-03,Processing,Phone,0.0,20.36,5
1980,62,22,2023-05-25,Processing,Phone,0.0,5.77,2
1981,382,2,2022-05-28,Delivered,Online,0.0,6.91,1
1982,295,1,2023-03-07,Pending,Phone,0.0,10.33,3
1983,106,15,2022-10-23,Processing,Phone,15.0,19.64,3
1984,167,14,2024-02-15,Cancelled,Phone,0.0,11.09,2
1985,440,21,2022-10-26,Processing,In-Store,0.0,4.7,2
1986,251,16,2023-07-15,Delivered,Online,0.0,0.08,4
1987,82,2,2022-05-03,Delivered,Phone,0.0,5.1,1
1988,452,10,2022-10-16,Shipped,In-Store,0.0,10.65,1
1989,243,26,2024-12-20,Pending,Phone,5.0,8.7,2
1990,231,7,2023-07-19,Delivered,In-Store,0.0,4.01,2
1991,225,29,2022-10-01,Pending,Online,15.0,12.15,2
1992,486,18,2024-11-09,Processing,Online,0.0,18.03,5
1993,131,23,2022-07-22,Shipped,Phone,10.0,19.99,4
1994,11,3,2022-08-08,Processing,In-Store,0.0,20.24,5
1995,439,20,2024-12-21,Processing,Phone,5.0,24.44,1
1996,77,1,2023-11-02,Cancelled,In-Store,10.0,8.53,4
1997,100,6,2022-08-11,Shipped,Phone,20.0,10.62,3
1998,301,7,2024-04-03,Cancelled,Phone,10.0,8.92,4
1999,242,20,2023-02-06,Processing,In-Store,0.0,21.44,3
2000,242,25,2023-05-09,Cancelled,In-Store,5.0,5.69,5
