invoice_id,order_id,invoice_date,due_date,amount,status,payment_method
1642,1642,2022-07-22,2022-08-21,1420.82,Unpaid,Credit Card
1643,1643,2024-10-11,2024-11-10,467.67,Unpaid,Cash
1644,1644,2023-02-26,2023-03-28,433.76,Unpaid,Credit Card
1645,1645,2023-04-13,2023-05-13,1673.79,Unpaid,Cash
1646,1646,2023-06-13,2023-07-13,1017.58,Paid,Credit Card
1647,1647,2023-07-13,2023-08-12,1311.6,Paid,Bank Transfer
1648,1648,2023-01-24,2023-02-23,1545.68,Unpaid,Credit Card
1649,1649,2024-07-08,2024-08-07,1909.13,Overdue,Cash
1650,1650,2024-09-27,2024-10-27,770.65,Paid,Credit Card
1651,1651,2024-03-26,2024-04-25,860.56,Unpaid,Credit Card
1652,1652,2022-09-02,2022-10-02,47.06,Overdue,Cash
1653,1653,2024-11-27,2024-12-27,576.25,Overdue,Bank Transfer
1654,1654,2024-03-05,2024-04-04,806.48,Overdue,Credit Card
1655,1655,2024-01-30,2024-02-29,1725.37,Paid,Credit Card
1656,1656,2024-10-28,2024-11-27,452.04,Unpaid,Credit Card
1657,1657,2023-12-01,2023-12-31,77.97,Paid,Cash
1658,1658,2022-11-10,2022-12-10,1368.75,Overdue,Credit Card
1659,1659,2024-06-17,2024-07-17,1567.07,Overdue,Bank Transfer
1660,1660,2022-11-26,2022-12-26,1735.96,Paid,Bank Transfer
1661,1661,2024-12-30,2025-01-29,1318.81,Overdue,Bank Transfer
1662,1662,2022-10-21,2022-11-20,411.84,Paid,Credit Card
1663,1663,2024-03-04,2024-04-03,610.52,Paid,Bank Transfer
1664,1664,2022-06-01,2022-07-01,688.54,Overdue,Bank Transfer
1665,1665,2023-08-02,2023-09-01,600.44,Overdue,Cash
1666,1666,2023-05-28,2023-06-27,1061.74,Paid,Cash
1667,1667,2024-01-08,2024-02-07,1753.04,Paid,Credit Card
1668,1668,2023-06-11,2023-07-11,946.88,Overdue,Cash
1669,1669,2024-07-30,2024-08-29,30.3,Overdue,Bank Transfer
1670,1670,2023-12-24,2024-01-23,389.28,Overdue,Bank Transfer
1671,1671,2024-06-28,2024-07-28,1828.4,Paid,Cash
1672,1672,2024-12-21,2025-01-20,760.19,Paid,Cash
1673,1673,2024-01-15,2024-02-14,563.21,Paid,Credit Card
1674,1674,2023-09-21,2023-10-21,438.91,Paid,Cash
1675,1675,2023-09-08,2023-10-08,1910.53,Paid,Credit Card
1676,1676,2022-11-17,2022-12-17,1840.29,Overdue,Credit Card
1677,1677,2023-02-27,2023-03-29,1561.01,Paid,Bank Transfer
1678,1678,2024-04-03,2024-05-03,1001.31,Overdue,Credit Card
1679,1679,2022-09-25,2022-10-25,1104.65,Unpaid,Credit Card
1680,1680,2022-03-14,2022-04-13,804.83,Overdue,Cash
1681,1681,2022-07-04,2022-08-03,401.17,Paid,Cash
1682,1682,2022-05-16,2022-06-15,53.65,Paid,Cash
1683,1683,2022-12-25,2023-01-24,486.06,Paid,Bank Transfer
1684,1684,2022-11-08,2022-12-08,740.9,Paid,Bank Transfer
1685,1685,2024-08-19,2024-09-18,853.76,Paid,Cash
1686,1686,2024-06-30,2024-07-30,872.84,Unpaid,Cash
1687,1687,2022-12-16,2023-01-15,546.18,Unpaid,Credit Card
1688,1688,2023-01-08,2023-02-07,992.37,Paid,Credit Card
1689,1689,2023-11-27,2023-12-27,96.41,Paid,Credit Card
1690,1690,2024-03-17,2024-04-16,925.59,Paid,Credit Card
1691,1691,2023-10-19,2023-11-18,1158.67,Unpaid,Bank Transfer
1692,1692,2024-10-10,2024-11-09,93.89,Paid,Bank Transfer
1693,1693,2023-06-02,2023-07-02,1036.5,Paid,Cash
1694,1694,2022-12-08,2023-01-07,224.81,Paid,Bank Transfer
1695,1695,2023-11-23,2023-12-23,1602.52,Paid,Bank Transfer
1696,1696,2023-11-13,2023-12-13,372.96,Paid,Cash
1697,1697,2022-02-09,2022-03-11,636.98,Paid,Cash
1698,1698,2023-07-08,2023-08-07,770.9,Paid,Credit Card
1699,1699,2023-12-02,2024-01-01,839.86,Unpaid,Credit Card
1700,1700,2023-07-01,2023-07-31,221.92,Unpaid,Credit Card
1701,1701,2022-08-21,2022-09-20,1722.3,Unpaid,Credit Card
1702,1702,2024-02-04,2024-03-05,196.87,Overdue,Credit Card
1703,1703,2022-01-20,2022-02-19,811.34,Paid,Bank Transfer
1704,1704,2024-08-01,2024-08-31,696.56,Paid,Bank Transfer
1705,1705,2023-02-13,2023-03-15,1943.27,Paid,Credit Card
1706,1706,2023-04-23,2023-05-23,1488.21,Overdue,Credit Card
1707,1707,2023-01-30,2023-03-01,771.95,Paid,Credit Card
1708,1708,2024-08-18,2024-09-17,1009.67,Paid,Bank Transfer
1709,1709,2024-11-05,2024-12-05,1617.77,Paid,Bank Transfer
1710,1710,2023-01-23,2023-02-22,1757.02,Paid,Cash
1711,1711,2023-04-12,2023-05-12,1378.25,Paid,Bank Transfer
1712,1712,2024-11-03,2024-12-03,1698.25,Paid,Cash
1713,1713,2024-12-22,2025-01-21,832.34,Unpaid,Credit Card
1714,1714,2022-05-09,2022-06-08,37.56,Paid,Credit Card
1715,1715,2024-07-02,2024-08-01,203.58,Unpaid,Cash
1716,1716,2024-01-11,2024-02-10,1959.25,Paid,Bank Transfer
1717,1717,2024-09-10,2024-10-10,1555.36,Paid,Cash
1718,1718,2023-01-25,2023-02-24,765.29,Overdue,Bank Transfer
1719,1719,2024-08-03,2024-09-02,1816.05,Paid,Cash
1720,1720,2022-10-18,2022-11-17,215.99,Unpaid,Cash
1721,1721,2022-11-02,2022-12-02,1747.13,Paid,Bank Transfer
1722,1722,2023-01-12,2023-02-11,1599.73,Paid,Cash
1723,1723,2023-02-10,2023-03-12,747.95,Paid,Cash
1724,1724,2023-01-25,2023-02-24,663.19,Unpaid,Credit Card
1725,1725,2022-11-24,2022-12-24,1960.08,Overdue,Credit Card
1726,1726,2024-09-03,2024-10-03,532.1,Overdue,Cash
1727,1727,2024-05-02,2024-06-01,188.37,Paid,Credit Card
1728,1728,2024-05-28,2024-06-27,1096.32,Paid,Credit Card
1729,1729,2024-02-04,2024-03-05,835.49,Paid,Credit Card
1730,1730,2024-01-28,2024-02-27,496.29,Overdue,Cash
1731,1731,2023-10-03,2023-11-02,518.72,Paid,Credit Card
1732,1732,2022-09-18,2022-10-18,1745.78,Unpaid,Bank Transfer
1733,1733,2023-05-01,2023-05-31,87.17,Unpaid,Credit Card
1734,1734,2022-07-15,2022-08-14,1624.73,Overdue,Bank Transfer
1735,1735,2023-06-29,2023-07-29,1430.81,Overdue,Bank Transfer
1736,1736,2024-01-16,2024-02-15,1755.02,Paid,Bank Transfer
1737,1737,2024-09-15,2024-10-15,1626.38,Overdue,Bank Transfer
1738,1738,2023-02-14,2023-03-16,525.06,Overdue,Cash
1739,1739,2023-02-04,2023-03-06,786.65,Overdue,Bank Transfer
1740,1740,2022-01-23,2022-02-22,601.49,Paid,Cash
1741,1741,2024-05-13,2024-06-12,1508.11,Unpaid,Cash
1742,1742,2024-02-22,2024-03-23,1402.36,Paid,Bank Transfer
1743,1743,2023-07-15,2023-08-14,278.25,Paid,Credit Card
1744,1744,2022-09-21,2022-10-21,1010.97,Paid,Credit Card
1745,1745,2024-01-26,2024-02-25,841.51,Paid,Cash
1746,1746,2024-06-08,2024-07-08,1985.79,Paid,Bank Transfer
1747,1747,2023-10-26,2023-11-25,625.95,Overdue,Cash
1748,1748,2022-09-28,2022-10-28,1570.65,Paid,Cash
1749,1749,2023-04-27,2023-05-27,384.57,Paid,Cash
1750,1750,2022-05-23,2022-06-22,252.74,Unpaid,Cash
1751,1751,2024-03-21,2024-04-20,441.46,Paid,Credit Card
1752,1752,2022-08-25,2022-09-24,856.67,Overdue,Cash
1753,1753,2023-04-07,2023-05-07,983.1,Paid,Cash
1754,1754,2022-10-09,2022-11-08,1911.99,Paid,Credit Card
1755,1755,2023-08-17,2023-09-16,199.18,Paid,Bank Transfer
1756,1756,2022-03-24,2022-04-23,1121.25,Paid,Credit Card
1757,1757,2023-12-17,2024-01-16,1372.51,Overdue,Bank Transfer
1758,1758,2022-11-08,2022-12-08,1279.79,Paid,Bank Transfer
1759,1759,2024-02-06,2024-03-07,821.97,Paid,Cash
1760,1760,2023-02-05,2023-03-07,1482.1,Paid,Bank Transfer
1761,1761,2024-07-01,2024-07-31,1750.43,Overdue,Bank Transfer
1762,1762,2022-08-19,2022-09-18,1127.69,Paid,Cash
1763,1763,2023-09-04,2023-10-04,1843.58,Paid,Credit Card
1764,1764,2023-04-16,2023-05-16,1258.52,Paid,Bank Transfer
1765,1765,2023-01-06,2023-02-05,1432.99,Paid,Cash
1766,1766,2024-07-26,2024-08-25,419.95,Paid,Bank Transfer
1767,1767,2023-08-08,2023-09-07,354.58,Overdue,Bank Transfer
1768,1768,2022-04-13,2022-05-13,1431.62,Unpaid,Cash
1769,1769,2022-11-23,2022-12-23,994.05,Overdue,Credit Card
1770,1770,2024-02-03,2024-03-04,1325.9,Paid,Credit Card
1771,1771,2022-09-03,2022-10-03,840.82,Paid,Bank Transfer
1772,1772,2022-03-04,2022-04-03,562.36,Unpaid,Cash
1773,1773,2023-07-14,2023-08-13,955.26,Paid,Bank Transfer
1774,1774,2022-11-10,2022-12-10,1044.95,Paid,Cash
1775,1775,2024-06-04,2024-07-04,1463.32,Paid,Cash
1776,1776,2022-05-10,2022-06-09,1733.3,Unpaid,Credit Card
1777,1777,2022-02-19,2022-03-21,1356.77,Overdue,Cash
1778,1778,2024-06-10,2024-07-10,569.64,Paid,Bank Transfer
1779,1779,2022-07-01,2022-07-31,1460.89,Paid,Credit Card
1780,1780,2024-01-31,2024-03-01,1977.91,Paid,Credit Card
1781,1781,2024-04-02,2024-05-02,615.38,Unpaid,Bank Transfer
1782,1782,2024-10-09,2024-11-08,524.07,Paid,Credit Card
1783,1783,2022-10-09,2022-11-08,1998.73,Overdue,Credit Card
1784,1784,2022-12-03,2023-01-02,139.49,Overdue,Bank Transfer
1785,1785,2022-11-23,2022-12-23,739.22,Paid,Credit Card
1786,1786,2024-05-08,2024-06-07,1468.28,Paid,Bank Transfer
1787,1787,2023-06-06,2023-07-06,441.51,Overdue,Cash
1788,1788,2023-10-29,2023-11-28,1718.8,Paid,Cash
1789,1789,2023-12-21,2024-01-20,385.75,Unpaid,Cash
1790,1790,2024-07-18,2024-08-17,1344.83,Paid,Cash
1791,1791,2024-10-30,2024-11-29,1355.89,Unpaid,Bank Transfer
1792,1792,2024-04-11,2024-05-11,29.37,Unpaid,Cash
1793,1793,2022-03-05,2022-04-04,1129.81,Paid,Cash
1794,1794,2024-07-15,2024-08-14,311.12,Paid,Credit Card
1795,1795,2023-09-07,2023-10-07,681.98,Paid,Credit Card
1796,1796,2024-09-06,2024-10-06,191.36,Overdue,Credit Card
1797,1797,2023-12-21,2024-01-20,1110.19,Paid,Credit Card
1798,1798,2022-07-20,2022-08-19,824.23,Overdue,Cash
1799,1799,2024-10-01,2024-10-31,139.6,Unpaid,Cash
1800,1800,2022-07-08,2022-08-07,823.62,Paid,Credit Card
1801,1801,2023-11-22,2023-12-22,1091.46,Paid,Cash
1802,1802,2024-07-13,2024-08-12,1690.3,Overdue,Credit Card
1803,1803,2022-02-27,2022-03-29,1661.31,Paid,Bank Transfer
1804,1804,2024-03-05,2024-04-04,145.09,Paid,Bank Transfer
1805,1805,2024-11-24,2024-12-24,1520.8,Overdue,Credit Card
1806,1806,2023-11-10,2023-12-10,1950.68,Paid,Credit Card
1807,1807,2024-09-22,2024-10-22,394.05,Unpaid,Credit Card
1808,1808,2022-03-31,2022-04-30,1667.29,Overdue,Credit Card
1809,1809,2023-04-14,2023-05-14,905.1,Paid,Bank Transfer
1810,1810,2022-02-18,2022-03-20,1049.97,Paid,Cash
1811,1811,2024-12-11,2025-01-10,1270.4,Unpaid,Cash
1812,1812,2024-06-12,2024-07-12,1416.0,Unpaid,Cash
1813,1813,2024-01-03,2024-02-02,465.1,Paid,Bank Transfer
1814,1814,2022-11-28,2022-12-28,1605.09,Paid,Cash
1815,1815,2024-02-04,2024-03-05,1928.53,Overdue,Credit Card
1816,1816,2022-08-26,2022-09-25,560.47,Paid,Cash
1817,1817,2024-03-11,2024-04-10,326.01,Unpaid,Bank Transfer
1818,1818,2023-06-29,2023-07-29,1450.62,Overdue,Bank Transfer
1819,1819,2023-05-15,2023-06-14,1733.16,Paid,Cash
1820,1820,2022-07-22,2022-08-21,831.49,Paid,Bank Transfer
1821,1821,2022-05-26,2022-06-25,1600.92,Paid,Bank Transfer
1822,1822,2022-05-20,2022-06-19,802.04,Unpaid,Credit Card
1823,1823,2024-04-26,2024-05-26,865.6,Unpaid,Bank Transfer
1824,1824,2022-03-29,2022-04-28,1360.42,Paid,Cash
1825,1825,2023-04-06,2023-05-06,1029.47,Overdue,Credit Card
1826,1826,2022-11-19,2022-12-19,904.56,Overdue,Bank Transfer
1827,1827,2022-03-05,2022-04-04,1006.86,Overdue,Bank Transfer
1828,1828,2022-03-23,2022-04-22,26.91,Paid,Credit Card
1829,1829,2023-11-01,2023-12-01,628.52,Paid,Credit Card
1830,1830,2022-10-09,2022-11-08,140.8,Unpaid,Credit Card
1831,1831,2022-05-09,2022-06-08,806.46,Paid,Credit Card
1832,1832,2023-04-12,2023-05-12,449.08,Unpaid,Cash
1833,1833,2023-01-28,2023-02-27,1905.03,Paid,Bank Transfer
1834,1834,2023-01-21,2023-02-20,360.22,Paid,Bank Transfer
1835,1835,2024-01-11,2024-02-10,460.91,Paid,Cash
1836,1836,2022-12-22,2023-01-21,1822.83,Paid,Bank Transfer
1837,1837,2023-11-22,2023-12-22,1511.9,Paid,Credit Card
1838,1838,2023-07-09,2023-08-08,1470.23,Paid,Bank Transfer
1839,1839,2023-06-02,2023-07-02,191.35,Overdue,Bank Transfer
1840,1840,2023-01-22,2023-02-21,310.34,Paid,Bank Transfer
1841,1841,2023-07-22,2023-08-21,940.67,Unpaid,Bank Transfer
1842,1842,2024-09-29,2024-10-29,261.9,Paid,Cash
1843,1843,2023-01-06,2023-02-05,1124.8,Unpaid,Cash
1844,1844,2022-05-24,2022-06-23,1158.02,Paid,Credit Card
1845,1845,2024-05-16,2024-06-15,1445.84,Paid,Credit Card
1846,1846,2023-07-22,2023-08-21,810.89,Unpaid,Cash
1847,1847,2023-07-01,2023-07-31,1862.79,Paid,Credit Card
1848,1848,2023-10-11,2023-11-10,995.28,Paid,Credit Card
1849,1849,2022-02-05,2022-03-07,1985.96,Paid,Credit Card
1850,1850,2022-09-13,2022-10-13,1074.92,Paid,Cash
1851,1851,2022-12-06,2023-01-05,812.49,Overdue,Credit Card
1852,1852,2024-06-10,2024-07-10,941.4,Paid,Bank Transfer
1853,1853,2022-06-17,2022-07-17,1354.86,Paid,Bank Transfer
1854,1854,2024-02-18,2024-03-19,1506.81,Paid,Credit Card
1855,1855,2024-12-09,2025-01-08,89.98,Paid,Cash
1856,1856,2024-06-24,2024-07-24,953.64,Paid,Credit Card
1857,1857,2024-02-13,2024-03-14,1095.57,Overdue,Bank Transfer
1858,1858,2023-05-25,2023-06-24,302.3,Paid,Bank Transfer
1859,1859,2023-05-15,2023-06-14,1872.5,Paid,Credit Card
1860,1860,2024-01-07,2024-02-06,1491.27,Paid,Bank Transfer
1861,1861,2022-07-03,2022-08-02,411.08,Paid,Credit Card
1862,1862,2024-09-07,2024-10-07,1371.94,Overdue,Cash
1863,1863,2023-02-05,2023-03-07,436.87,Paid,Bank Transfer
1864,1864,2022-11-22,2022-12-22,809.27,Paid,Credit Card
1865,1865,2023-06-07,2023-07-07,732.89,Unpaid,Cash
1866,1866,2023-01-16,2023-02-15,1259.36,Paid,Bank Transfer
1867,1867,2022-07-08,2022-08-07,940.19,Unpaid,Credit Card
1868,1868,2024-08-21,2024-09-20,1193.03,Paid,Cash
1869,1869,2022-06-07,2022-07-07,1361.51,Unpaid,Bank Transfer
1870,1870,2024-08-05,2024-09-04,1151.31,Unpaid,Cash
1871,1871,2023-05-19,2023-06-18,52.79,Unpaid,Bank Transfer
1872,1872,2022-02-12,2022-03-14,751.67,Paid,Bank Transfer
1873,1873,2022-11-16,2022-12-16,618.85,Paid,Credit Card
1874,1874,2023-07-26,2023-08-25,747.95,Overdue,Credit Card
1875,1875,2022-11-28,2022-12-28,937.86,Paid,Bank Transfer
1876,1876,2024-08-01,2024-08-31,592.94,Paid,Credit Card
1877,1877,2024-04-07,2024-05-07,1432.31,Unpaid,Credit Card
1878,1878,2024-04-09,2024-05-09,1302.43,Overdue,Bank Transfer
1879,1879,2022-03-16,2022-04-15,1054.34,Paid,Cash
1880,1880,2024-04-24,2024-05-24,424.27,Paid,Cash
1881,1881,2022-02-02,2022-03-04,1984.25,Paid,Cash
1882,1882,2022-10-14,2022-11-13,1609.52,Paid,Credit Card
1883,1883,2023-06-02,2023-07-02,1214.4,Overdue,Cash
1884,1884,2024-08-06,2024-09-05,948.12,Overdue,Credit Card
1885,1885,2022-07-27,2022-08-26,1361.88,Paid,Cash
1886,1886,2024-06-06,2024-07-06,757.14,Paid,Credit Card
1887,1887,2022-03-24,2022-04-23,207.31,Overdue,Bank Transfer
1888,1888,2022-12-06,2023-01-05,1519.97,Unpaid,Bank Transfer
1889,1889,2022-02-20,2022-03-22,1599.78,Paid,Cash
1890,1890,2023-11-16,2023-12-16,1376.2,Paid,Credit Card
1891,1891,2024-11-24,2024-12-24,676.61,Unpaid,Bank Transfer
1892,1892,2022-03-16,2022-04-15,880.12,Overdue,Bank Transfer
1893,1893,2024-02-13,2024-03-14,1283.04,Paid,Bank Transfer
1894,1894,2023-02-07,2023-03-09,1299.54,Paid,Bank Transfer
1895,1895,2023-09-13,2023-10-13,998.54,Unpaid,Credit Card
1896,1896,2022-11-07,2022-12-07,1744.25,Overdue,Cash
1897,1897,2022-12-01,2022-12-31,1363.51,Unpaid,Credit Card
1898,1898,2022-12-06,2023-01-05,301.81,Overdue,Bank Transfer
1899,1899,2024-02-02,2024-03-03,1453.83,Paid,Cash
1900,1900,2023-10-31,2023-11-30,21.92,Overdue,Bank Transfer
1901,1901,2023-07-26,2023-08-25,386.69,Paid,Bank Transfer
1902,1902,2023-11-04,2023-12-04,774.64,Paid,Credit Card
1903,1903,2023-09-08,2023-10-08,664.0,Overdue,Bank Transfer
1904,1904,2023-03-25,2023-04-24,499.19,Unpaid,Bank Transfer
1905,1905,2024-04-25,2024-05-25,427.68,Unpaid,Credit Card
1906,1906,2024-09-12,2024-10-12,1201.21,Paid,Cash
1907,1907,2024-08-27,2024-09-26,686.9,Overdue,Bank Transfer
1908,1908,2024-10-04,2024-11-03,34.3,Overdue,Cash
1909,1909,2022-12-04,2023-01-03,708.78,Paid,Bank Transfer
1910,1910,2022-07-26,2022-08-25,737.34,Paid,Credit Card
1911,1911,2024-10-05,2024-11-04,167.48,Paid,Cash
1912,1912,2022-12-30,2023-01-29,991.39,Paid,Credit Card
1913,1913,2024-01-02,2024-02-01,316.24,Paid,Credit Card
1914,1914,2022-03-21,2022-04-20,1331.13,Unpaid,Credit Card
1915,1915,2024-03-11,2024-04-10,772.74,Unpaid,Credit Card
1916,1916,2022-05-27,2022-06-26,1372.13,Paid,Bank Transfer
1917,1917,2022-11-19,2022-12-19,1476.94,Unpaid,Credit Card
1918,1918,2023-11-25,2023-12-25,1445.24,Paid,Credit Card
1919,1919,2023-09-20,2023-10-20,1895.21,Paid,Bank Transfer
1920,1920,2023-04-27,2023-05-27,1837.89,Unpaid,Bank Transfer
1921,1921,2022-11-14,2022-12-14,1137.27,Overdue,Credit Card
1922,1922,2024-07-08,2024-08-07,863.65,Unpaid,Credit Card
1923,1923,2023-05-05,2023-06-04,1597.96,Overdue,Credit Card
1924,1924,2023-09-12,2023-10-12,86.1,Paid,Bank Transfer
1925,1925,2023-12-08,2024-01-07,1106.46,Unpaid,Bank Transfer
1926,1926,2024-10-16,2024-11-15,1445.59,Paid,Cash
1927,1927,2023-11-01,2023-12-01,895.88,Paid,Bank Transfer
1928,1928,2023-01-12,2023-02-11,632.89,Unpaid,Cash
1929,1929,2022-10-31,2022-11-30,1775.4,Paid,Cash
1930,1930,2023-02-19,2023-03-21,948.68,Paid,Cash
1931,1931,2024-02-03,2024-03-04,738.87,Paid,Credit Card
1932,1932,2022-10-30,2022-11-29,979.0,Unpaid,Credit Card
1933,1933,2024-03-11,2024-04-10,1578.05,Overdue,Cash
1934,1934,2022-03-22,2022-04-21,65.95,Paid,Bank Transfer
1935,1935,2022-04-02,2022-05-02,211.52,Unpaid,Bank Transfer
1936,1936,2024-05-04,2024-06-03,1832.28,Paid,Cash
1937,1937,2023-04-02,2023-05-02,1900.18,Paid,Credit Card
1938,1938,2023-06-05,2023-07-05,585.42,Unpaid,Credit Card
1939,1939,2024-07-09,2024-08-08,1437.23,Unpaid,Bank Transfer
1940,1940,2023-07-15,2023-08-14,1923.5,Paid,Bank Transfer
1941,1941,2022-04-15,2022-05-15,1830.05,Paid,Cash
1942,1942,2022-08-26,2022-09-25,1921.59,Paid,Cash
1943,1943,2023-02-15,2023-03-17,892.15,Overdue,Credit Card
1944,1944,2022-02-12,2022-03-14,1493.52,Paid,Credit Card
1945,1945,2023-06-11,2023-07-11,1012.32,Overdue,Credit Card
1946,1946,2023-08-15,2023-09-14,1325.18,Unpaid,Bank Transfer
1947,1947,2022-09-06,2022-10-06,702.65,Paid,Cash
1948,1948,2022-08-21,2022-09-20,398.94,Overdue,Bank Transfer
1949,1949,2022-09-08,2022-10-08,1485.5,Unpaid,Credit Card
1950,1950,2022-07-08,2022-08-07,1194.96,Overdue,Cash
1951,1951,2022-02-07,2022-03-09,488.05,Unpaid,Bank Transfer
1952,1952,2024-12-31,2025-01-30,506.11,Paid,Bank Transfer
1953,1953,2024-03-08,2024-04-07,105.92,Unpaid,Cash
1954,1954,2023-01-25,2023-02-24,651.44,Paid,Cash
1955,1955,2023-04-10,2023-05-10,100.34,Paid,Cash
1956,1956,2023-02-12,2023-03-14,660.27,Paid,Credit Card
1957,1957,2024-02-02,2024-03-03,109.26,Overdue,Cash
1958,1958,2022-06-24,2022-07-24,1191.55,Unpaid,Bank Transfer
1959,1959,2024-08-27,2024-09-26,798.7,Overdue,Cash
1960,1960,2022-03-08,2022-04-07,347.49,Paid,Bank Transfer
1961,1961,2022-08-07,2022-09-06,1553.57,Paid,Bank Transfer
1962,1962,2024-02-17,2024-03-18,517.25,Unpaid,Cash
1963,1963,2024-01-16,2024-02-15,673.35,Paid,Credit Card
1964,1964,2023-08-07,2023-09-06,1644.09,Paid,Bank Transfer
1965,1965,2022-07-25,2022-08-24,83.74,Paid,Cash
1966,1966,2022-09-11,2022-10-11,914.71,Paid,Cash
1967,1967,2023-07-21,2023-08-20,1100.89,Paid,Bank Transfer
1968,1968,2023-09-01,2023-10-01,1738.21,Unpaid,Cash
1969,1969,2022-03-25,2022-04-24,595.66,Unpaid,Credit Card
1970,1970,2022-10-08,2022-11-07,1811.33,Overdue,Credit Card
1971,1971,2024-01-10,2024-02-09,439.64,Unpaid,Bank Transfer
1972,1972,2023-05-23,2023-06-22,893.77,Unpaid,Bank Transfer
1973,1973,2022-08-01,2022-08-31,1474.62,Overdue,Credit Card
1974,1974,2024-11-09,2024-12-09,1321.01,Paid,Bank Transfer
1975,1975,2023-01-20,2023-02-19,180.51,Paid,Credit Card
1976,1976,2024-03-06,2024-04-05,1628.73,Paid,Credit Card
1977,1977,2024-04-22,2024-05-22,1459.51,Unpaid,Cash
1978,1978,2023-06-07,2023-07-07,639.76,Paid,Cash
1979,1979,2023-06-03,2023-07-03,1581.53,Overdue,Cash
1980,1980,2023-05-25,2023-06-24,1853.86,Paid,Cash
1981,1981,2022-05-28,2022-06-27,1134.8,Paid,Credit Card
1982,1982,2023-03-07,2023-04-06,1579.9,Paid,Credit Card
1983,1983,2022-10-23,2022-11-22,641.43,Overdue,Credit Card
1984,1984,2024-02-15,2024-03-16,445.42,Paid,Credit Card
1985,1985,2022-10-26,2022-11-25,1693.28,Unpaid,Cash
1986,1986,2023-07-15,2023-08-14,1435.94,Unpaid,Credit Card
1987,1987,2022-05-03,2022-06-02,218.83,Paid,Cash
1988,1988,2022-10-16,2022-11-15,641.31,Paid,Credit Card
1989,1989,2024-12-20,2025-01-19,351.35,Paid,Bank Transfer
1990,1990,2023-07-19,2023-08-18,402.19,Overdue,Credit Card
1991,1991,2022-10-01,2022-10-31,229.74,Paid,Credit Card
1992,1992,2024-11-09,2024-12-09,385.03,Paid,Bank Transfer
1993,1993,2022-07-22,2022-08-21,1715.18,Paid,Cash
1994,1994,2022-08-08,2022-09-07,203.43,Paid,Cash
1995,1995,2024-12-21,2025-01-20,128.5,Paid,Cash
1996,1996,2023-11-02,2023-12-02,604.5,Overdue,Cash
1997,1997,2022-08-11,2022-09-10,249.55,Unpaid,Cash
1998,1998,2024-04-03,2024-05-03,1573.13,Paid,Credit Card
1999,1999,2023-02-06,2023-03-08,1756.63,Paid,Credit Card
2000,2000,2023-05-09,2023-06-08,1159.66,Overdue,Credit Card
