payroll_id,employee_id,pay_period,gross_salary,deductions,net_salary,payment_date
1779,295,2024-03,13846.63,4798.66,9047.97,2024-03-28
1780,295,2024-04,10692.87,3662.34,7030.53,2024-04-28
1781,295,2024-05,3571.83,1104.08,2467.75,2024-05-28
1782,295,2024-06,15823.88,3179.33,12644.55,2024-06-28
1783,174,2024-01,17586.31,5316.75,12269.56,2024-01-28
1784,174,2024-02,13454.76,4447.14,9007.62,2024-02-28
1785,174,2024-03,10812.16,2290.95,8521.21,2024-03-28
1786,174,2024-04,13511.07,3108.7,10402.37,2024-04-28
1787,174,2024-05,15301.62,5132.31,10169.31,2024-05-28
1788,174,2024-06,6168.35,1455.96,4712.39,2024-06-28
1789,205,2024-01,3014.58,764.68,2249.9,2024-01-28
1790,205,2024-02,6929.85,1579.07,5350.78,2024-02-28
1791,205,2024-03,14030.51,3032.81,10997.7,2024-03-28
1792,205,2024-04,16650.31,4189.3,12461.01,2024-04-28
1793,205,2024-05,11614.75,3402.16,8212.59,2024-05-28
1794,205,2024-06,14087.13,4183.79,9903.34,2024-06-28
1795,35,2024-01,4950.79,1051.05,3899.74,2024-01-28
1796,35,2024-02,13250.94,3833.3,9417.64,2024-02-28
1797,35,2024-03,17531.09,5074.33,12456.76,2024-03-28
1798,35,2024-04,15636.76,5456.12,10180.64,2024-04-28
1799,35,2024-05,12323.31,3680.88,8642.43,2024-05-28
1800,35,2024-06,12034.01,2526.77,9507.24,2024-06-28
