log_id,user_id,resource,action,ip_address,timestamp,status,device_type
1340,141,finance-db,Delete,152.138.110.159,2024-07-29 08:53:00,Success,Desktop
1341,128,/audit-logs,Write,106.180.91.39,2024-03-01 17:19:00,Success,Desktop
1342,70,/hr/payroll,Export,107.73.199.174,2024-02-20 02:26:00,Success,Desktop
1343,71,/admin/users,Login,166.134.138.215,2024-08-08 12:15:00,Success,Desktop
1344,59,/audit-logs,Logout,174.38.143.19,2024-04-22 15:12:00,Success,Mobile
1345,148,/settings,Read,162.26.170.218,2024-05-14 20:34:00,Success,Server
1346,52,finance-db,Delete,152.190.198.175,2024-09-07 09:41:00,Success,Mobile
1347,52,/finance/reports,Logout,67.163.240.180,2024-05-17 02:31:00,Success,Mobile
1348,159,/finance/reports,Export,28.8.221.98,2024-08-01 09:57:00,Success,Server
1349,164,/audit-logs,Write,91.174.116.5,2024-11-23 00:18:00,Success,Mobile
1350,187,/admin/users,Login,140.244.107.3,2024-02-28 23:17:00,Failure,Server
1351,21,/api/data,Logout,144.212.225.34,2024-09-06 01:36:00,Success,Mobile
1352,43,hr-db,Logout,34.93.51.105,2024-02-26 12:52:00,Success,Mobile
1353,120,email-server,Write,200.204.121.47,2024-02-14 11:29:00,Success,Desktop
1354,90,finance-db,Export,10.110.112.108,2024-02-25 07:24:00,Success,Server
1355,62,/admin/users,Login,132.132.195.97,2024-07-15 19:43:00,Success,Mobile
1356,36,/audit-logs,Export,56.44.112.238,2024-11-17 13:28:00,Success,Mobile
1357,163,/api/data,Read,75.223.231.216,2024-12-01 15:55:00,Success,Desktop
1358,80,/audit-logs,Logout,27.241.184.226,2024-08-18 18:06:00,Failure,Desktop
1359,191,hr-db,Delete,134.197.151.144,2024-09-12 09:56:00,Success,Desktop
1360,130,/audit-logs,Login,183.218.220.106,2024-07-18 12:36:00,Success,Mobile
1361,62,hr-db,Read,44.51.159.181,2024-04-16 01:16:00,Success,Server
1362,120,/audit-logs,Write,151.15.15.23,2024-11-29 19:31:00,Failure,Mobile
1363,166,/finance/reports,Read,53.80.197.146,2024-08-13 12:02:00,Success,Server
1364,2,/admin/users,Export,154.146.27.231,2024-02-16 05:43:00,Success,Desktop
1365,37,/dashboard,Logout,218.28.126.226,2024-02-05 17:52:00,Success,Desktop
1366,4,/audit-logs,Delete,152.136.78.4,2024-03-23 23:41:00,Success,Desktop
1367,55,/dashboard,Logout,132.177.62.196,2024-07-23 10:58:00,Success,Server
1368,189,/dashboard,Write,84.108.50.124,2024-01-07 05:35:00,Success,Mobile
1369,48,/api/data,Write,104.6.216.112,2024-06-18 18:46:00,Success,Mobile
1370,179,/audit-logs,Delete,152.140.228.234,2024-09-01 02:17:00,Success,Server
1371,196,hr-db,Delete,178.49.227.16,2025-01-20 23:23:00,Success,Server
1372,77,finance-db,Logout,64.59.102.156,2024-09-22 17:49:00,Success,Mobile
1373,193,/admin/users,Delete,25.8.246.44,2024-04-23 06:40:00,Success,Mobile
1374,133,/admin/users,Export,139.41.177.200,2024-10-17 04:10:00,Success,Desktop
1375,93,finance-db,Delete,214.137.238.247,2024-08-20 18:30:00,Success,Server
1376,132,/audit-logs,Delete,129.164.135.175,2024-08-15 04:21:00,Success,Desktop
1377,172,email-server,Read,118.159.186.63,2024-07-30 17:42:00,Success,Server
1378,182,/settings,Read,13.86.207.122,2024-11-20 01:23:00,Success,Mobile
1379,47,/settings,Read,192.20.148.74,2024-09-26 06:36:00,Success,Desktop
1380,55,/dashboard,Login,122.45.11.199,2024-05-05 22:59:00,Success,Mobile
1381,171,/api/data,Export,101.249.215.193,2024-09-06 14:05:00,Success,Desktop
1382,100,/finance/reports,Logout,71.58.60.110,2024-11-27 16:03:00,Success,Mobile
1383,153,/admin/users,Login,170.177.244.242,2025-01-21 05:32:00,Success,Desktop
1384,127,/api/data,Logout,31.209.185.26,2024-10-04 07:57:00,Failure,Server
1385,14,/dashboard,Login,199.213.86.206,2024-05-28 15:38:00,Success,Desktop
1386,109,/finance/reports,Logout,100.185.65.74,2024-04-26 13:23:00,Success,Server
1387,51,/audit-logs,Logout,178.83.52.4,2024-04-26 21:20:00,Success,Server
1388,115,/dashboard,Read,178.109.246.30,2024-07-08 17:10:00,Success,Server
1389,117,/dashboard,Logout,131.130.50.168,2024-04-24 15:50:00,Success,Desktop
1390,67,/api/data,Delete,163.186.26.22,2024-04-21 08:21:00,Success,Desktop
1391,158,finance-db,Login,12.192.171.225,2024-10-22 08:24:00,Failure,Mobile
1392,135,email-server,Export,130.252.110.63,2024-02-27 07:39:00,Success,Desktop
1393,63,/settings,Read,191.1.221.130,2024-05-17 06:12:00,Success,Mobile
1394,133,/finance/reports,Delete,159.62.221.223,2024-12-31 07:10:00,Success,Desktop
1395,155,hr-db,Write,56.13.28.220,2024-08-20 20:11:00,Failure,Mobile
1396,44,finance-db,Export,12.46.200.172,2024-08-08 17:59:00,Success,Server
1397,137,/dashboard,Logout,105.241.200.178,2024-06-01 14:21:00,Success,Desktop
1398,141,/admin/users,Delete,2.33.188.230,2024-12-01 13:04:00,Success,Server
1399,120,/hr/payroll,Write,94.61.213.180,2024-11-30 22:20:00,Success,Desktop
1400,129,/dashboard,Write,126.85.15.53,2024-12-28 02:20:00,Success,Mobile
1401,77,/api/data,Delete,142.158.17.166,2024-03-02 23:01:00,Success,Desktop
1402,110,finance-db,Write,74.53.17.202,2024-11-27 16:34:00,Success,Server
1403,113,/api/data,Delete,195.109.94.78,2024-11-20 04:10:00,Success,Mobile
1404,172,/audit-logs,Delete,156.53.127.7,2024-12-05 22:48:00,Success,Desktop
1405,54,/finance/reports,Logout,32.120.192.125,2024-11-09 20:39:00,Success,Desktop
1406,189,finance-db,Logout,114.25.43.197,2024-05-05 00:42:00,Success,Desktop
1407,109,hr-db,Export,134.215.65.136,2024-06-30 04:52:00,Success,Mobile
1408,60,/finance/reports,Delete,95.81.10.49,2024-05-20 12:21:00,Success,Mobile
1409,75,/audit-logs,Delete,15.42.16.253,2024-12-30 16:04:00,Success,Mobile
1410,176,/settings,Read,160.69.121.80,2024-07-21 05:17:00,Success,Desktop
1411,180,/finance/reports,Read,47.165.218.102,2024-04-12 10:27:00,Success,Mobile
1412,20,/finance/reports,Read,223.206.70.76,2024-08-07 05:22:00,Success,Server
1413,86,/dashboard,Login,210.240.200.121,2024-03-17 16:01:00,Success,Server
1414,71,/audit-logs,Logout,218.40.173.14,2024-01-05 10:43:00,Success,Desktop
1415,71,/admin/users,Export,138.172.38.231,2024-01-16 18:19:00,Success,Mobile
1416,135,/admin/users,Read,77.254.72.5,2024-02-24 02:19:00,Success,Mobile
1417,55,/api/data,Delete,80.191.229.233,2024-06-17 21:04:00,Success,Mobile
1418,70,hr-db,Login,86.5.60.246,2024-07-31 14:56:00,Success,Server
1419,49,/finance/reports,Logout,93.6.153.98,2024-05-11 13:59:00,Success,Mobile
1420,51,/admin/users,Write,110.87.2.243,2025-01-04 04:47:00,Success,Server
1421,193,/audit-logs,Read,70.150.71.219,2024-06-20 04:04:00,Success,Desktop
1422,182,/api/data,Login,86.6.34.170,2024-05-12 17:35:00,Success,Mobile
1423,162,finance-db,Read,112.174.43.195,2024-07-06 18:26:00,Success,Desktop
1424,49,/settings,Delete,68.113.197.223,2025-01-02 04:54:00,Success,Server
1425,120,finance-db,Write,21.201.180.185,2024-10-30 22:39:00,Success,Server
1426,189,finance-db,Export,178.15.219.53,2024-07-19 19:53:00,Success,Desktop
1427,13,/hr/payroll,Delete,114.183.230.4,2024-11-22 06:21:00,Success,Server
1428,116,hr-db,Export,104.73.191.112,2024-09-03 10:24:00,Failure,Mobile
1429,56,/finance/reports,Read,92.184.218.227,2024-11-19 17:46:00,Success,Mobile
1430,26,/dashboard,Write,202.90.110.218,2024-11-10 12:35:00,Success,Server
1431,188,/audit-logs,Login,69.210.126.61,2024-08-26 12:45:00,Success,Mobile
1432,37,/admin/users,Logout,174.126.111.126,2024-06-17 01:32:00,Success,Mobile
1433,135,hr-db,Login,81.190.113.96,2024-08-10 15:56:00,Success,Mobile
1434,151,hr-db,Read,56.205.14.171,2024-02-13 03:51:00,Success,Server
1435,198,/settings,Export,79.30.60.151,2024-11-21 18:10:00,Success,Server
1436,124,/admin/users,Login,160.146.220.105,2024-11-26 12:38:00,Success,Desktop
1437,23,/audit-logs,Logout,207.246.112.43,2024-11-06 01:09:00,Failure,Mobile
1438,82,/admin/users,Write,95.107.90.223,2024-07-14 05:18:00,Success,Mobile
1439,68,/audit-logs,Export,108.132.117.3,2024-10-29 17:06:00,Success,Server
1440,174,finance-db,Login,32.117.249.172,2024-11-22 14:30:00,Success,Mobile
1441,14,/hr/payroll,Login,22.140.225.76,2024-11-09 15:51:00,Success,Desktop
1442,5,hr-db,Logout,150.116.2.249,2024-05-17 16:13:00,Success,Mobile
1443,132,hr-db,Logout,115.79.23.61,2024-05-15 02:23:00,Success,Desktop
1444,26,/api/data,Delete,39.43.148.201,2025-01-11 13:30:00,Success,Desktop
1445,165,email-server,Login,200.191.254.81,2024-05-09 09:32:00,Success,Server
1446,3,email-server,Login,52.212.80.78,2024-05-05 17:16:00,Success,Mobile
1447,134,/dashboard,Read,193.18.66.253,2024-10-10 12:05:00,Success,Desktop
1448,72,/settings,Read,49.106.46.217,2024-04-22 17:32:00,Success,Desktop
1449,187,/api/data,Export,39.166.43.55,2024-01-22 20:45:00,Success,Mobile
1450,74,/audit-logs,Export,17.34.199.129,2024-10-06 02:52:00,Success,Server
1451,157,finance-db,Delete,219.159.56.107,2024-02-27 04:13:00,Success,Server
1452,174,hr-db,Write,149.160.150.49,2024-04-22 18:29:00,Success,Desktop
1453,7,/settings,Write,78.42.106.181,2025-01-04 00:41:00,Success,Desktop
1454,75,/audit-logs,Delete,129.224.89.142,2024-01-19 06:13:00,Success,Server
1455,175,hr-db,Logout,156.92.62.82,2024-02-22 05:50:00,Success,Mobile
1456,166,/finance/reports,Export,102.153.108.244,2025-01-24 14:28:00,Success,Server
1457,54,hr-db,Write,32.1.249.135,2024-12-06 03:59:00,Success,Server
1458,5,/settings,Delete,18.252.213.72,2024-07-03 21:03:00,Success,Mobile
1459,40,/dashboard,Login,140.229.248.162,2024-03-02 04:49:00,Success,Mobile
1460,50,/finance/reports,Read,58.218.216.94,2024-05-29 04:05:00,Success,Mobile
1461,132,/settings,Write,47.73.121.251,2024-01-27 12:20:00,Success,Desktop
1462,47,/dashboard,Read,112.204.87.19,2025-01-05 11:09:00,Success,Server
1463,136,/finance/reports,Read,118.36.107.48,2024-09-21 03:35:00,Success,Mobile
1464,76,/settings,Login,117.202.91.93,2024-11-29 11:43:00,Success,Server
1465,159,/settings,Read,22.107.107.56,2024-02-17 13:32:00,Success,Mobile
1466,36,/audit-logs,Logout,113.158.110.15,2024-06-19 08:07:00,Success,Desktop
1467,115,/hr/payroll,Login,129.62.99.121,2024-09-27 16:08:00,Success,Mobile
1468,68,hr-db,Read,129.197.65.80,2024-11-24 08:40:00,Success,Desktop
1469,111,/api/data,Export,164.198.109.165,2024-05-14 09:47:00,Success,Desktop
1470,42,/api/data,Read,73.16.47.173,2024-01-13 15:01:00,Success,Server
1471,113,/hr/payroll,Export,159.61.186.109,2024-08-07 01:06:00,Success,Server
1472,195,/admin/users,Logout,37.235.228.200,2024-09-25 03:18:00,Success,Desktop
1473,155,email-server,Login,189.198.219.146,2024-08-23 20:33:00,Success,Server
1474,142,/finance/reports,Read,9.240.192.51,2024-10-19 09:18:00,Success,Desktop
1475,102,/dashboard,Delete,122.230.219.76,2025-01-28 13:16:00,Success,Server
1476,72,/settings,Delete,65.35.127.44,2024-12-09 15:42:00,Success,Mobile
1477,184,/dashboard,Delete,116.23.61.254,2024-07-13 10:16:00,Success,Desktop
1478,15,/admin/users,Export,187.216.107.81,2024-12-08 16:01:00,Success,Mobile
1479,12,/finance/reports,Read,219.139.76.184,2024-12-01 06:17:00,Success,Desktop
1480,150,/settings,Login,12.165.178.206,2024-06-05 17:37:00,Success,Desktop
1481,151,/admin/users,Delete,50.103.158.34,2024-01-02 18:01:00,Success,Mobile
1482,9,/hr/payroll,Delete,131.192.254.54,2024-01-13 05:46:00,Success,Desktop
1483,174,/finance/reports,Logout,70.193.88.88,2024-05-04 04:30:00,Success,Server
1484,30,/finance/reports,Delete,176.174.34.50,2024-02-25 09:32:00,Success,Mobile
1485,126,/api/data,Read,74.211.226.38,2024-08-05 22:31:00,Success,Mobile
1486,155,finance-db,Read,88.4.243.202,2024-07-27 17:11:00,Success,Server
1487,1,hr-db,Delete,192.205.117.231,2024-01-27 17:34:00,Success,Desktop
1488,51,/settings,Write,128.114.32.179,2024-06-12 06:43:00,Success,Server
1489,97,hr-db,Logout,33.3.63.24,2024-04-10 21:20:00,Failure,Mobile
1490,115,/audit-logs,Read,170.114.200.7,2024-04-22 17:13:00,Success,Server
1491,34,/audit-logs,Read,169.89.91.249,2024-08-30 09:02:00,Success,Mobile
1492,150,/api/data,Write,85.252.167.15,2024-07-16 00:51:00,Success,Server
1493,96,finance-db,Export,74.86.73.50,2024-03-13 18:48:00,Success,Server
1494,6,/admin/users,Logout,61.136.214.32,2024-05-10 12:04:00,Success,Desktop
1495,33,finance-db,Delete,27.86.149.208,2024-01-04 08:54:00,Success,Mobile
1496,146,finance-db,Export,164.125.48.98,2024-02-28 03:00:00,Success,Server
1497,101,email-server,Export,57.13.142.139,2024-03-09 22:33:00,Success,Mobile
1498,20,/settings,Read,137.77.177.250,2024-07-18 14:50:00,Success,Server
1499,132,hr-db,Export,146.41.91.45,2024-04-20 05:46:00,Success,Desktop
1500,55,/audit-logs,Logout,199.220.209.20,2024-08-03 11:41:00,Success,Desktop
1501,195,/dashboard,Read,63.240.57.21,2024-05-11 21:12:00,Success,Mobile
1502,114,/dashboard,Read,162.162.122.150,2024-04-02 02:18:00,Success,Desktop
1503,79,email-server,Delete,64.57.68.242,2024-05-12 22:51:00,Success,Mobile
1504,172,hr-db,Read,123.227.174.10,2024-06-06 20:06:00,Success,Desktop
1505,179,email-server,Delete,65.233.126.108,2024-12-11 10:59:00,Failure,Mobile
1506,51,/hr/payroll,Write,175.17.80.24,2024-07-16 04:22:00,Success,Server
1507,121,/finance/reports,Write,186.220.8.102,2024-11-04 22:18:00,Success,Mobile
1508,43,/dashboard,Delete,119.206.97.250,2024-10-11 15:36:00,Failure,Desktop
1509,85,email-server,Delete,50.231.21.109,2024-05-26 12:04:00,Success,Desktop
1510,136,/dashboard,Read,82.167.114.102,2024-02-15 22:12:00,Success,Desktop
1511,192,/hr/payroll,Delete,167.129.22.61,2024-12-09 19:49:00,Success,Desktop
1512,7,/api/data,Export,92.5.143.21,2025-01-19 22:46:00,Success,Desktop
1513,7,/audit-logs,Read,206.178.105.192,2024-07-31 05:22:00,Success,Mobile
1514,128,finance-db,Export,116.190.216.105,2024-03-13 03:16:00,Success,Mobile
1515,35,/finance/reports,Login,55.144.162.245,2024-08-04 21:51:00,Success,Mobile
1516,120,hr-db,Logout,35.66.83.34,2024-08-12 12:02:00,Failure,Mobile
1517,100,/admin/users,Write,65.46.133.179,2024-12-25 19:18:00,Success,Server
1518,35,/hr/payroll,Export,192.118.103.231,2024-04-03 20:55:00,Success,Server
1519,135,finance-db,Logout,44.135.250.19,2024-11-16 07:35:00,Success,Mobile
1520,182,/dashboard,Delete,193.217.117.152,2024-08-17 18:35:00,Success,Mobile
1521,163,/dashboard,Login,216.35.8.198,2024-02-28 17:03:00,Success,Server
1522,30,/api/data,Login,92.189.179.164,2024-12-20 23:04:00,Failure,Desktop
1523,60,finance-db,Write,144.68.234.50,2024-12-13 02:16:00,Success,Server
1524,161,/dashboard,Export,102.95.16.104,2024-11-04 05:12:00,Failure,Desktop
1525,32,hr-db,Write,65.150.102.109,2024-09-05 08:28:00,Failure,Mobile
1526,54,/finance/reports,Logout,1.81.168.51,2024-11-23 06:17:00,Success,Desktop
1527,27,email-server,Login,120.116.24.15,2024-03-15 14:08:00,Success,Server
1528,64,finance-db,Export,135.115.141.75,2024-06-28 18:30:00,Success,Server
1529,130,hr-db,Delete,123.113.225.175,2024-09-04 02:30:00,Success,Mobile
1530,195,/admin/users,Logout,156.72.245.61,2024-05-17 16:12:00,Success,Desktop
1531,37,/admin/users,Write,76.173.215.183,2024-12-09 02:43:00,Success,Server
1532,133,/audit-logs,Export,60.35.226.165,2024-04-05 16:13:00,Success,Mobile
1533,91,/hr/payroll,Export,63.124.171.195,2024-03-17 06:55:00,Success,Mobile
1534,92,finance-db,Login,91.98.149.44,2025-01-10 10:59:00,Success,Server
1535,37,email-server,Export,75.25.250.125,2024-06-17 22:17:00,Success,Desktop
1536,108,email-server,Read,53.122.229.254,2024-09-20 11:33:00,Failure,Server
1537,196,/api/data,Read,44.240.22.172,2024-07-13 04:20:00,Success,Desktop
1538,75,/finance/reports,Delete,133.35.0.79,2025-01-27 02:04:00,Success,Mobile
1539,130,/settings,Login,96.191.23.99,2024-04-03 16:07:00,Success,Server
1540,91,/dashboard,Logout,21.247.154.207,2024-07-03 01:17:00,Success,Mobile
1541,76,/hr/payroll,Write,199.14.107.161,2024-12-08 04:01:00,Success,Desktop
1542,185,/dashboard,Delete,219.21.240.70,2024-10-16 01:32:00,Success,Server
1543,78,email-server,Delete,36.110.209.163,2024-07-05 06:19:00,Success,Desktop
1544,14,hr-db,Write,24.130.71.246,2024-08-04 12:02:00,Success,Desktop
1545,193,/api/data,Write,134.40.97.110,2025-01-03 23:36:00,Success,Server
1546,42,/hr/payroll,Login,60.190.144.44,2024-07-09 00:11:00,Success,Server
1547,16,/hr/payroll,Delete,150.118.181.31,2025-01-29 19:16:00,Success,Server
1548,50,/admin/users,Read,184.148.200.141,2024-04-28 15:52:00,Failure,Server
1549,80,/admin/users,Delete,2.116.86.149,2024-09-26 13:27:00,Success,Server
1550,137,hr-db,Read,22.136.135.58,2024-12-21 16:51:00,Success,Mobile
1551,72,hr-db,Write,101.207.236.198,2024-06-09 18:49:00,Success,Desktop
1552,64,/settings,Read,134.156.215.82,2024-09-03 22:06:00,Success,Desktop
1553,166,/hr/payroll,Logout,74.120.252.76,2024-12-07 15:56:00,Success,Desktop
1554,147,/hr/payroll,Export,166.197.198.73,2024-11-22 07:48:00,Success,Desktop
1555,125,/api/data,Delete,150.167.28.213,2024-04-28 05:23:00,Success,Desktop
1556,19,/audit-logs,Logout,19.125.167.36,2024-03-21 15:42:00,Failure,Server
1557,110,email-server,Export,67.229.229.198,2025-01-05 00:14:00,Success,Mobile
1558,52,email-server,Login,188.63.161.211,2025-01-28 16:02:00,Failure,Server
1559,38,/admin/users,Read,49.199.22.156,2024-05-06 21:12:00,Failure,Server
1560,127,finance-db,Logout,191.88.36.57,2024-02-09 04:33:00,Success,Mobile
1561,189,/audit-logs,Read,61.170.148.56,2024-05-05 07:05:00,Success,Server
1562,37,/finance/reports,Write,3.108.35.25,2024-08-10 08:43:00,Success,Mobile
1563,87,/admin/users,Export,53.45.93.112,2024-08-26 21:16:00,Success,Desktop
1564,123,/settings,Write,216.94.18.110,2024-09-22 23:14:00,Success,Mobile
1565,121,finance-db,Logout,209.218.225.70,2024-06-20 15:23:00,Failure,Server
1566,49,hr-db,Read,178.124.255.24,2024-11-05 21:51:00,Success,Server
1567,155,hr-db,Write,147.144.162.78,2025-01-19 17:04:00,Success,Mobile
1568,168,/api/data,Login,114.123.223.204,2024-01-09 15:51:00,Failure,Desktop
1569,25,/settings,Logout,32.255.208.116,2025-01-23 12:44:00,Success,Server
1570,86,/api/data,Delete,213.117.208.192,2024-03-23 03:58:00,Success,Desktop
1571,140,/settings,Write,9.234.185.184,2025-01-23 09:08:00,Success,Mobile
1572,171,/api/data,Logout,86.9.218.26,2024-02-10 08:29:00,Success,Desktop
1573,186,finance-db,Read,134.218.53.142,2024-10-20 09:07:00,Success,Mobile
1574,191,finance-db,Delete,114.115.54.188,2024-08-28 23:59:00,Success,Server
1575,190,hr-db,Export,53.89.24.229,2024-10-29 16:30:00,Success,Desktop
1576,144,email-server,Login,79.192.88.200,2024-11-08 18:39:00,Success,Mobile
1577,69,/hr/payroll,Write,99.70.118.147,2024-08-05 04:38:00,Success,Mobile
1578,163,email-server,Login,39.138.96.45,2024-09-07 14:08:00,Success,Desktop
1579,170,/admin/users,Export,4.250.60.15,2024-11-14 23:54:00,Success,Mobile
1580,149,/dashboard,Login,209.33.94.124,2024-08-05 05:02:00,Success,Mobile
1581,149,/finance/reports,Read,181.241.15.140,2024-08-26 06:06:00,Success,Desktop
1582,8,finance-db,Delete,11.72.83.127,2024-07-21 03:24:00,Success,Mobile
1583,7,finance-db,Export,160.174.236.89,2024-01-14 07:21:00,Success,Server
1584,53,/settings,Export,168.173.127.91,2024-07-24 01:18:00,Success,Desktop
1585,5,/settings,Login,99.118.234.42,2024-10-18 17:08:00,Success,Desktop
1586,140,/api/data,Logout,16.122.162.20,2024-10-11 20:40:00,Success,Desktop
1587,104,finance-db,Read,183.51.9.184,2024-07-16 09:10:00,Success,Server
1588,18,/audit-logs,Write,163.161.199.161,2024-03-22 07:36:00,Success,Desktop
1589,75,/hr/payroll,Export,3.40.117.22,2024-03-06 20:46:00,Success,Desktop
1590,103,email-server,Logout,91.145.171.0,2024-05-04 12:49:00,Success,Mobile
1591,50,/settings,Delete,157.176.214.123,2024-05-23 08:20:00,Success,Mobile
1592,158,/admin/users,Export,162.70.241.197,2024-06-14 09:46:00,Success,Desktop
1593,57,/hr/payroll,Logout,132.43.178.99,2024-08-18 02:22:00,Success,Mobile
1594,153,finance-db,Logout,135.223.139.135,2024-11-07 22:19:00,Success,Mobile
1595,168,finance-db,Delete,186.130.26.123,2024-03-05 17:40:00,Success,Mobile
1596,179,/finance/reports,Read,95.85.185.74,2024-06-08 15:51:00,Failure,Mobile
1597,94,/api/data,Login,222.169.143.190,2024-10-19 07:12:00,Success,Mobile
1598,37,/admin/users,Logout,86.167.220.196,2024-06-12 08:25:00,Success,Server
1599,3,finance-db,Export,192.229.136.205,2024-06-05 07:36:00,Success,Desktop
1600,35,/hr/payroll,Read,195.57.228.104,2024-11-17 10:27:00,Success,Desktop
1601,13,/finance/reports,Login,49.192.11.162,2024-02-27 09:43:00,Success,Mobile
1602,143,/api/data,Write,91.239.130.50,2024-05-20 07:29:00,Success,Desktop
1603,173,hr-db,Logout,135.114.100.105,2024-04-20 04:51:00,Success,Server
1604,105,/finance/reports,Delete,215.233.86.159,2025-01-13 16:39:00,Failure,Server
1605,188,hr-db,Logout,14.241.157.88,2024-06-29 19:49:00,Failure,Desktop
1606,68,email-server,Login,25.196.26.219,2024-05-22 23:12:00,Success,Desktop
1607,66,/admin/users,Logout,117.20.47.117,2024-11-22 02:18:00,Success,Server
1608,25,/dashboard,Delete,187.236.209.116,2024-12-27 04:05:00,Success,Mobile
1609,27,/admin/users,Export,59.44.210.8,2024-02-10 19:05:00,Success,Mobile
1610,73,/admin/users,Logout,157.142.208.237,2024-03-19 08:50:00,Success,Desktop
1611,107,/dashboard,Logout,152.34.243.126,2024-01-06 09:54:00,Success,Server
1612,142,hr-db,Logout,110.139.1.198,2024-04-16 21:10:00,Success,Desktop
1613,184,/hr/payroll,Write,119.157.39.105,2024-09-19 06:37:00,Success,Desktop
1614,8,email-server,Logout,116.59.70.16,2024-05-17 18:21:00,Success,Server
1615,30,/admin/users,Login,201.244.195.151,2024-05-04 13:05:00,Failure,Desktop
1616,199,finance-db,Login,182.25.216.219,2025-01-17 12:19:00,Success,Mobile
1617,98,hr-db,Login,133.11.210.39,2024-04-09 19:26:00,Success,Desktop
1618,123,hr-db,Export,130.148.28.221,2025-01-31 08:29:00,Success,Desktop
1619,161,/api/data,Write,57.243.180.250,2024-02-21 21:33:00,Success,Mobile
1620,25,/dashboard,Export,179.126.164.204,2024-12-30 22:34:00,Success,Mobile
1621,70,hr-db,Login,216.127.118.164,2024-01-26 16:06:00,Failure,Desktop
1622,130,/dashboard,Write,78.242.222.60,2024-06-11 00:13:00,Failure,Desktop
1623,193,email-server,Write,33.89.0.80,2025-01-17 05:25:00,Success,Desktop
1624,85,hr-db,Delete,220.181.169.254,2024-05-17 19:14:00,Success,Desktop
1625,166,/dashboard,Write,11.176.217.223,2024-07-26 16:45:00,Success,Mobile
1626,59,/settings,Delete,111.26.115.134,2024-04-27 09:34:00,Success,Mobile
1627,168,/api/data,Export,37.126.143.64,2024-01-15 02:33:00,Failure,Mobile
1628,80,finance-db,Export,155.156.242.89,2024-12-14 00:44:00,Success,Desktop
1629,144,/dashboard,Logout,86.171.148.175,2024-02-27 04:49:00,Success,Mobile
1630,70,/api/data,Login,161.99.82.120,2024-04-26 23:02:00,Failure,Mobile
1631,46,/audit-logs,Read,158.33.113.163,2024-08-18 05:40:00,Success,Server
1632,5,/admin/users,Write,162.143.241.134,2024-08-16 05:32:00,Failure,Desktop
1633,84,/hr/payroll,Read,139.232.211.73,2024-05-11 05:56:00,Failure,Desktop
1634,171,/finance/reports,Export,221.176.53.183,2024-02-14 06:11:00,Success,Mobile
1635,54,/dashboard,Logout,190.32.63.159,2024-03-02 14:27:00,Success,Server
1636,117,/audit-logs,Write,115.112.185.179,2024-01-27 19:39:00,Success,Server
1637,69,finance-db,Logout,17.114.195.79,2024-03-12 00:21:00,Success,Mobile
1638,197,/audit-logs,Delete,68.208.209.86,2024-12-16 17:17:00,Success,Mobile
1639,81,/dashboard,Logout,12.52.103.51,2024-12-25 15:46:00,Success,Mobile
1640,133,/finance/reports,Write,96.153.190.196,2024-04-29 23:40:00,Success,Desktop
1641,130,/finance/reports,Export,99.218.53.2,2024-09-23 07:11:00,Success,Desktop
1642,92,/audit-logs,Read,189.255.129.163,2024-08-22 05:27:00,Success,Mobile
1643,171,/settings,Write,180.146.139.227,2024-10-18 17:51:00,Success,Desktop
1644,88,/audit-logs,Login,36.47.45.174,2025-01-02 04:41:00,Success,Mobile
1645,36,/settings,Delete,82.93.100.88,2024-03-14 08:50:00,Success,Mobile
1646,52,finance-db,Delete,21.117.90.127,2024-12-06 11:44:00,Success,Desktop
1647,38,/finance/reports,Login,77.30.69.226,2024-11-14 17:21:00,Failure,Mobile
1648,83,email-server,Write,123.218.16.12,2024-10-06 00:07:00,Success,Desktop
1649,154,/hr/payroll,Write,215.83.155.104,2024-09-16 17:45:00,Success,Server
1650,95,/finance/reports,Read,185.252.50.155,2024-06-25 20:06:00,Success,Mobile
1651,113,/settings,Login,84.182.61.8,2024-07-28 20:39:00,Success,Mobile
1652,39,/api/data,Login,207.87.41.56,2024-05-08 22:01:00,Success,Mobile
1653,64,finance-db,Read,222.119.79.186,2024-09-22 03:12:00,Success,Desktop
1654,110,/settings,Delete,214.53.51.206,2025-01-14 20:11:00,Success,Desktop
1655,87,/settings,Logout,70.64.237.203,2024-01-26 19:15:00,Success,Mobile
1656,75,/dashboard,Login,186.117.70.147,2024-09-27 03:18:00,Failure,Server
1657,170,finance-db,Export,153.227.188.175,2024-11-22 01:56:00,Success,Desktop
1658,182,/dashboard,Login,62.76.125.247,2024-07-10 16:03:00,Success,Mobile
1659,107,finance-db,Write,129.52.146.205,2024-03-08 02:06:00,Success,Desktop
1660,129,/settings,Read,81.47.170.227,2024-04-14 10:39:00,Success,Server
1661,13,/api/data,Read,115.28.8.193,2024-07-14 11:07:00,Success,Server
1662,155,/settings,Write,83.21.236.198,2024-01-02 15:51:00,Success,Server
1663,181,/dashboard,Login,6.237.97.89,2024-04-26 03:43:00,Failure,Desktop
1664,96,/audit-logs,Export,19.84.94.205,2024-06-20 23:15:00,Success,Mobile
1665,180,/admin/users,Delete,59.191.153.8,2024-12-10 11:33:00,Success,Server
1666,36,hr-db,Write,67.5.248.226,2024-03-13 13:37:00,Success,Server
1667,35,/dashboard,Delete,216.119.159.103,2024-05-21 14:17:00,Success,Desktop
